PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34670044","AQP1 Promoter Variant, Water Transport, and Outcomes in Peritoneal Dialysis","Morelle J, Marechal C, Yu Z, Debaix H, Corre T, Lambie M, Verduijn M, Dekker F, Bovy P, Evenepoel P, Bammens B, Selgas R, Bajo MA, Coester AM, Sow A, Hautem N, Struijk DG, Krediet RT, Balligand JL, Goffin E, Crott R, Ripoche P, Davies S, Devuyst O.","N Engl J Med. 2021 Oct 21;385(17):1570-1580. doi: 10.1056/NEJMoa2034279.","Morelle J","N Engl J Med","2021","2021/10/20","","","10.1056/NEJMoa2034279"
"34670037","Is It Finally Time for a Medicare Dental Benefit?","Simon L, Giannobile WV.","N Engl J Med. 2021 Dec 2;385(23):e80. doi: 10.1056/NEJMp2115048. Epub 2021 Oct 20.","Simon L","N Engl J Med","2021","2021/10/20","","","10.1056/NEJMp2115048"
"34623786","Eviction and the Necessary Conditions for Health","Moran-McCabe K, Burris S.","N Engl J Med. 2021 Oct 14;385(16):1443-1445. doi: 10.1056/NEJMp2031947. Epub 2021 Oct 9.","Moran-McCabe K","N Engl J Med","2021","2021/10/08","","","10.1056/NEJMp2031947"
"34596980","Methods of Public Health Research - Strengthening Causal Inference from Observational Data","Hernán MA.","N Engl J Med. 2021 Oct 7;385(15):1345-1348. doi: 10.1056/NEJMp2113319. Epub 2021 Oct 2.","Hernán MA","N Engl J Med","2021","2021/10/01","","","10.1056/NEJMp2113319"
"34554660","Race, Genetic Ancestry, and Estimating Kidney Function in CKD","Hsu CY, Yang W, Parikh RV, Anderson AH, Chen TK, Cohen DL, He J, Mohanty MJ, Lash JP, Mills KT, Muiru AN, Parsa A, Saunders MR, Shafi T, Townsend RR, Waikar SS, Wang J, Wolf M, Tan TC, Feldman HI, Go AS; CRIC Study Investigators.","N Engl J Med. 2021 Nov 4;385(19):1750-1760. doi: 10.1056/NEJMoa2103753. Epub 2021 Sep 23.","Hsu CY","N Engl J Med","2021","2021/09/23","PMC8994696","NIHMS1790245","10.1056/NEJMoa2103753"
"34554658","New Creatinine- and Cystatin C-Based Equations to Estimate GFR without Race","Inker LA, Eneanya ND, Coresh J, Tighiouart H, Wang D, Sang Y, Crews DC, Doria A, Estrella MM, Froissart M, Grams ME, Greene T, Grubb A, Gudnason V, Gutiérrez OM, Kalil R, Karger AB, Mauer M, Navis G, Nelson RG, Poggio ED, Rodby R, Rossing P, Rule AD, Selvin E, Seegmiller JC, Shlipak MG, Torres VE, Yang W, Ballew SH, Couture SJ, Powe NR, Levey AS; Chronic Kidney Disease Epidemiology Collaboration.","N Engl J Med. 2021 Nov 4;385(19):1737-1749. doi: 10.1056/NEJMoa2102953. Epub 2021 Sep 23.","Inker LA","N Engl J Med","2021","2021/09/23","PMC8822996","NIHMS1763303","10.1056/NEJMoa2102953"
"34506090","Medicare for More - Why We Still Need a Public Option and How to Get There","Hacker JS.","N Engl J Med. 2021 Sep 16;385(12):1060-1062. doi: 10.1056/NEJMp2111494. Epub 2021 Sep 11.","Hacker JS","N Engl J Med","2021","2021/09/10","","","10.1056/NEJMp2111494"
"34496172","Peak Moments - When Kindergarten Is High Risk","Mallett SD.","N Engl J Med. 2021 Oct 21;385(17):1543-1545. doi: 10.1056/NEJMp2113422. Epub 2021 Sep 8.","Mallett SD","N Engl J Med","2021","2021/09/08","","","10.1056/NEJMp2113422"
"34478249","Supporting Value-Based Health Care - Aligning Financial and Legal Accountability","Zaki MM, Jena AB, Chandra A.","N Engl J Med. 2021 Sep 9;385(11):965-967. doi: 10.1056/NEJMp2105625. Epub 2021 Sep 4.","Zaki MM","N Engl J Med","2021","2021/09/03","","","10.1056/NEJMp2105625"
"34437788","Modeling Human Cardiac Chambers with Organoids","Srivastava D.","N Engl J Med. 2021 Aug 26;385(9):847-849. doi: 10.1056/NEJMcibr2108627.","Srivastava D","N Engl J Med","2021","2021/08/26","","","10.1056/NEJMcibr2108627"
"34432976","Safety of the BNT162b2 mRNA Covid-19 Vaccine in a Nationwide Setting","Barda N, Dagan N, Ben-Shlomo Y, Kepten E, Waxman J, Ohana R, Hernán MA, Lipsitch M, Kohane I, Netzer D, Reis BY, Balicer RD.","N Engl J Med. 2021 Sep 16;385(12):1078-1090. doi: 10.1056/NEJMoa2110475. Epub 2021 Aug 25.","Barda N","N Engl J Med","2021","2021/08/25","PMC8427535","","10.1056/NEJMoa2110475"
"34432974","Revitalizing the U.S. Primary Care Infrastructure","Grumbach K, Bodenheimer T, Cohen D, Phillips RL, Stange KC, Westfall JM.","N Engl J Med. 2021 Sep 23;385(13):1156-1158. doi: 10.1056/NEJMp2109700. Epub 2021 Aug 25.","Grumbach K","N Engl J Med","2021","2021/08/25","","","10.1056/NEJMp2109700"
"34415688","A Pink Salwar","Papineni P.","N Engl J Med. 2021 Aug 26;385(9):774-775. doi: 10.1056/NEJMp2104037. Epub 2021 Aug 21.","Papineni P","N Engl J Med","2021","2021/08/20","","","10.1056/NEJMp2104037"
"34379930","New Vistas for Cell-Surface GlycoRNAs","Nachtergaele S, Krishnan Y.","N Engl J Med. 2021 Aug 12;385(7):658-660. doi: 10.1056/NEJMcibr2108679.","Nachtergaele S","N Engl J Med","2021","2021/08/11","","","10.1056/NEJMcibr2108679"
"34347951","The Complementarity of Public Health and Medicine - Achieving ""the Highest Attainable Standard of Health""","Hunter DJ.","N Engl J Med. 2021 Aug 5;385(6):481-484. doi: 10.1056/NEJMp2102550.","Hunter DJ","N Engl J Med","2021","2021/08/04","","","10.1056/NEJMp2102550"
"34347949","Variant PNLDC1, Defective piRNA Processing, and Azoospermia","Nagirnaja L, Mørup N, Nielsen JE, Stakaitis R, Golubickaite I, Oud MS, Winge SB, Carvalho F, Aston KI, Khani F, van der Heijden GW, Marques CJ, Skakkebaek NE, Rajpert-De Meyts E, Schlegel PN, Jørgensen N, Veltman JA, Lopes AM, Conrad DF, Almstrup K.","N Engl J Med. 2021 Aug 19;385(8):707-719. doi: 10.1056/NEJMoa2028973. Epub 2021 Aug 4.","Nagirnaja L","N Engl J Med","2021","2021/08/04","PMC7615015","EMS186142","10.1056/NEJMoa2028973"
"34320284","Controversy and Progress in Alzheimer's Disease - FDA Approval of Aducanumab","Rabinovici GD.","N Engl J Med. 2021 Aug 26;385(9):771-774. doi: 10.1056/NEJMp2111320. Epub 2021 Jul 28.","Rabinovici GD","N Engl J Med","2021","2021/07/28","","","10.1056/NEJMp2111320"
"34297494","Health Care Budgets for Rural Providers - Opportunities for Payment Reform","Kannarkat JT, Roberts ET.","N Engl J Med. 2021 Jul 29;385(5):387-389. doi: 10.1056/NEJMp2103431. Epub 2021 Jul 24.","Kannarkat JT","N Engl J Med","2021","2021/07/23","","","10.1056/NEJMp2103431"
"34297492","From Crime to Care - On the Front Lines of Decarceration","Morris NP.","N Engl J Med. 2021 Jul 29;385(5):385-387. doi: 10.1056/NEJMp2107013. Epub 2021 Jul 24.","Morris NP","N Engl J Med","2021","2021/07/23","","","10.1056/NEJMp2107013"
"34279068","One Hundred Years of Insulin for Some","Moran-Thomas A.","N Engl J Med. 2021 Jul 22;385(4):293-295. doi: 10.1056/NEJMp2105697. Epub 2021 Jul 17.","Moran-Thomas A","N Engl J Med","2021","2021/07/19","","","10.1056/NEJMp2105697"
"34279067","Medical-Financial Partnerships - Beyond Traditional Boundaries","Marcil LE, Barnett KG, Zuckerman B.","N Engl J Med. 2021 Jul 22;385(4):289-291. doi: 10.1056/NEJMp2101731. Epub 2021 Jul 17.","Marcil LE","N Engl J Med","2021","2021/07/19","","","10.1056/NEJMp2101731"
"34192437","The Placenta - Fast, Loose, and in Control","Costello JF, Fisher SJ.","N Engl J Med. 2021 Jul 1;385(1):87-89. doi: 10.1056/NEJMcibr2106321.","Costello JF","N Engl J Med","2021","2021/06/30","PMC9616101","NIHMS1842036","10.1056/NEJMcibr2106321"
"34192436","Problems with Using Polygenic Scores to Select Embryos","Turley P, Meyer MN, Wang N, Cesarini D, Hammonds E, Martin AR, Neale BM, Rehm HL, Wilkins-Haug L, Benjamin DJ, Hyman S, Laibson D, Visscher PM.","N Engl J Med. 2021 Jul 1;385(1):78-86. doi: 10.1056/NEJMsr2105065.","Turley P","N Engl J Med","2021","2021/06/30","PMC8387884","NIHMS1734942","10.1056/NEJMsr2105065"
"34161704","Acquired Resistance to KRAS(G12C) Inhibition in Cancer","Awad MM, Liu S, Rybkin II, Arbour KC, Dilly J, Zhu VW, Johnson ML, Heist RS, Patil T, Riely GJ, Jacobson JO, Yang X, Persky NS, Root DE, Lowder KE, Feng H, Zhang SS, Haigis KM, Hung YP, Sholl LM, Wolpin BM, Wiese J, Christiansen J, Lee J, Schrock AB, Lim LP, Garg K, Li M, Engstrom LD, Waters L, Lawson JD, Olson P, Lito P, Ou SI, Christensen JG, Jänne PA, Aguirre AJ.","N Engl J Med. 2021 Jun 24;384(25):2382-2393. doi: 10.1056/NEJMoa2105281.","Awad MM","N Engl J Med","2021","2021/06/23","PMC8864540","NIHMS1774267","10.1056/NEJMoa2105281"
"34110116","What Did I Sign Up For?","Heilman J.","N Engl J Med. 2021 Jun 10;384(23):2173-2175. doi: 10.1056/NEJMp2103371. Epub 2021 Jun 5.","Heilman J","N Engl J Med","2021","2021/06/10","","","10.1056/NEJMp2103371"
"34080809","Women's Health - Traversing Medicine and Public Policy","Stuenkel CA, Manson JE.","N Engl J Med. 2021 Jun 3;384(22):2073-2076. doi: 10.1056/NEJMp2105292. Epub 2021 May 29.","Stuenkel CA","N Engl J Med","2021","2021/06/03","","","10.1056/NEJMp2105292"
"34043295","The ""Legal Epidemiology"" of Pandemic Control","Burris S, Anderson ED, Wagenaar AC.","N Engl J Med. 2021 May 27;384(21):1973-1975. doi: 10.1056/NEJMp2103380. Epub 2021 May 22.","Burris S","N Engl J Med","2021","2021/05/27","","","10.1056/NEJMp2103380"
"34042389","A Novel Circulating MicroRNA for the Detection of Acute Myocarditis","Blanco-Domínguez R, Sánchez-Díaz R, de la Fuente H, Jiménez-Borreguero LJ, Matesanz-Marín A, Relaño M, Jiménez-Alejandre R, Linillos-Pradillo B, Tsilingiri K, Martín-Mariscal ML, Alonso-Herranz L, Moreno G, Martín-Asenjo R, García-Guimaraes MM, Bruno KA, Dauden E, González-Álvaro I, Villar-Guimerans LM, Martínez-León A, Salvador-Garicano AM, Michelhaugh SA, Ibrahim NE, Januzzi JL, Kottwitz J, Iliceto S, Plebani M, Basso C, Baritussio A, Seguso M, Marcolongo R, Ricote M, Fairweather D, Bueno H, Fernández-Friera L, Alfonso F, Caforio ALP, Pascual-Figal DA, Heidecker B, Lüscher TF, Das S, Fuster V, Ibáñez B, Sánchez-Madrid F, Martín P.","N Engl J Med. 2021 May 27;384(21):2014-2027. doi: 10.1056/NEJMoa2003608.","Blanco-Domínguez R","N Engl J Med","2021","2021/05/27","PMC8258773","NIHMS1711276","10.1056/NEJMoa2003608"
"33979494","Deconstructing Inequities - Transparent Values in Measurement and Analytic Choices","Givens ML, Gennuso KP, Pollock EA, Johnson SL.","N Engl J Med. 2021 May 13;384(19):1861-1865. doi: 10.1056/NEJMms2035717.","Givens ML","N Engl J Med","2021","2021/05/12","","","10.1056/NEJMms2035717"
"33951376","Understanding and Mitigating Health Inequities - Past, Current, and Future Directions","Lavizzo-Mourey RJ, Besser RE, Williams DR.","N Engl J Med. 2021 May 6;384(18):1681-1684. doi: 10.1056/NEJMp2008628. Epub 2021 May 1.","Lavizzo-Mourey RJ","N Engl J Med","2021","2021/05/05","","","10.1056/NEJMp2008628"
"33951356","When Undoing Is Not Enough - Repairing Harms Inflicted on Immigrant Children","Wang NE, Matlow R, Shapiro A.","N Engl J Med. 2021 Jun 24;384(25):e99. doi: 10.1056/NEJMp2103956. Epub 2021 May 5.","Wang NE","N Engl J Med","2021","2021/05/05","","","10.1056/NEJMp2103956"
"33913645","Diversity of the National Medical Student Body - Four Decades of Inequities","Morris DB, Gruppuso PA, McGee HA, Murillo AL, Grover A, Adashi EY.","N Engl J Med. 2021 Apr 29;384(17):1661-1668. doi: 10.1056/NEJMsr2028487.","Morris DB","N Engl J Med","2021","2021/04/29","","","10.1056/NEJMsr2028487"
"33909963","Australian Firearm Regulation at 25 - Successes, Ongoing Challenges, and Lessons for the World","Negin J, Alpers P, Nassar N, Hemenway D.","N Engl J Med. 2021 Apr 29;384(17):1581-1583. doi: 10.1056/NEJMp2102574. Epub 2021 Apr 24.","Negin J","N Engl J Med","2021","2021/04/28","","","10.1056/NEJMp2102574"
"33853209","Remote Patient Monitoring - Overdue or Overused?","Mecklai K, Smith N, Stern AD, Kramer DB.","N Engl J Med. 2021 Apr 15;384(15):1384-1386. doi: 10.1056/NEJMp2033275. Epub 2021 Apr 10.","Mecklai K","N Engl J Med","2021","2021/04/14","","","10.1056/NEJMp2033275"
"33838625","Oncolytic HSV-1 G207 Immunovirotherapy for Pediatric High-Grade Gliomas","Friedman GK, Johnston JM, Bag AK, Bernstock JD, Li R, Aban I, Kachurak K, Nan L, Kang KD, Totsch S, Schlappi C, Martin AM, Pastakia D, McNall-Knapp R, Farouk Sait S, Khakoo Y, Karajannis MA, Woodling K, Palmer JD, Osorio DS, Leonard J, Abdelbaki MS, Madan-Swain A, Atkinson TP, Whitley RJ, Fiveash JB, Markert JM, Gillespie GY.","N Engl J Med. 2021 Apr 29;384(17):1613-1622. doi: 10.1056/NEJMoa2024947. Epub 2021 Apr 10.","Friedman GK","N Engl J Med","2021","2021/04/10","PMC8284840","NIHMS1709322","10.1056/NEJMoa2024947"
"33830709","From Vaccine Nationalism to Vaccine Equity - Finding a Path Forward","Katz IT, Weintraub R, Bekker LG, Brandt AM.","N Engl J Med. 2021 Apr 8;384(14):1281-1283. doi: 10.1056/NEJMp2103614. Epub 2021 Apr 3.","Katz IT","N Engl J Med","2021","2021/04/08","","","10.1056/NEJMp2103614"
"33789007","Addressing Vaccine Hesitancy in BIPOC Communities - Toward Trustworthiness, Partnership, and Reciprocity","Quinn SC, Andrasik MP.","N Engl J Med. 2021 Jul 8;385(2):97-100. doi: 10.1056/NEJMp2103104. Epub 2021 Mar 31.","Quinn SC","N Engl J Med","2021","2021/03/31","","","10.1056/NEJMp2103104"
"33734651","Private Equity and Physician Medical Practices - Navigating a Changing Ecosystem","Zhu JM, Polsky D.","N Engl J Med. 2021 Mar 18;384(11):981-983. doi: 10.1056/NEJMp2032115. Epub 2021 Mar 13.","Zhu JM","N Engl J Med","2021","2021/03/18","","","10.1056/NEJMp2032115"
"33734649","The Good Doctor - Jack Geiger, Social Justice, and U.S. Health Policy","Rosenbaum S, Hawkins DR Jr.","N Engl J Med. 2021 Mar 18;384(11):983-985. doi: 10.1056/NEJMp2036296. Epub 2021 Mar 13.","Rosenbaum S","N Engl J Med","2021","2021/03/18","","","10.1056/NEJMp2036296"
"33704943","Supplying Insulin while Evading Immunity","Butler PC.","N Engl J Med. 2021 Mar 11;384(10):967-969. doi: 10.1056/NEJMcibr2028410.","Butler PC","N Engl J Med","2021","2021/03/11","","","10.1056/NEJMcibr2028410"
"33704937","Genome Sequencing as an Alternative to Cytogenetic Analysis in Myeloid Cancers","Duncavage EJ, Schroeder MC, O'Laughlin M, Wilson R, MacMillan S, Bohannon A, Kruchowski S, Garza J, Du F, Hughes AEO, Robinson J, Hughes E, Heath SE, Baty JD, Neidich J, Christopher MJ, Jacoby MA, Uy GL, Fulton RS, Miller CA, Payton JE, Link DC, Walter MJ, Westervelt P, DiPersio JF, Ley TJ, Spencer DH.","N Engl J Med. 2021 Mar 11;384(10):924-935. doi: 10.1056/NEJMoa2024534.","Duncavage EJ","N Engl J Med","2021","2021/03/11","PMC8130455","NIHMS1697712","10.1056/NEJMoa2024534"
"33691058","Mass-Vaccination Sites - An Essential Innovation to Curb the Covid-19 Pandemic","Goralnick E, Kaufmann C, Gawande AA.","N Engl J Med. 2021 May 6;384(18):e67. doi: 10.1056/NEJMp2102535. Epub 2021 Mar 10.","Goralnick E","N Engl J Med","2021","2021/03/10","","","10.1056/NEJMp2102535"
"33606365","Vaccinating Health Care Employees - Do They All Deserve Early Access?","Ubel PA.","N Engl J Med. 2021 Mar 11;384(10):e39. doi: 10.1056/NEJMpv2101203. Epub 2021 Feb 19.","Ubel PA","N Engl J Med","2021","2021/02/19","","","10.1056/NEJMpv2101203"
"33605568","The FDA's Experience with Covid-19 Antibody Tests","Shuren J, Stenzel T.","N Engl J Med. 2021 Feb 18;384(7):592-594. doi: 10.1056/NEJMp2033687. Epub 2021 Feb 13.","Shuren J","N Engl J Med","2021","2021/02/19","","","10.1056/NEJMp2033687"
"33596353","Reform of Payment for Primary Care - From Evolution to Revolution","Goroll AH, Greiner AC, Schoenbaum SC.","N Engl J Med. 2021 Mar 4;384(9):788-791. doi: 10.1056/NEJMp2031640. Epub 2021 Feb 17.","Goroll AH","N Engl J Med","2021","2021/02/17","","","10.1056/NEJMp2031640"
"33535287","Vaccine Innovations - Past and Future","Gerberding JL, Haynes BF.","N Engl J Med. 2021 Feb 4;384(5):393-396. doi: 10.1056/NEJMp2029466. Epub 2021 Jan 30.","Gerberding JL","N Engl J Med","2021","2021/02/03","","","10.1056/NEJMp2029466"
"33523609","Convalescent Plasma Antibody Levels and the Risk of Death from Covid-19","Joyner MJ, Carter RE, Senefeld JW, Klassen SA, Mills JR, Johnson PW, Theel ES, Wiggins CC, Bruno KA, Klompas AM, Lesser ER, Kunze KL, Sexton MA, Diaz Soto JC, Baker SE, Shepherd JRA, van Helmond N, Verdun NC, Marks P, van Buskirk CM, Winters JL, Stubbs JR, Rea RF, Hodge DO, Herasevich V, Whelan ER, Clayburn AJ, Larson KF, Ripoll JG, Andersen KJ, Buras MR, Vogt MNP, Dennis JJ, Regimbal RJ, Bauer PR, Blair JE, Paneth NS, Fairweather D, Wright RS, Casadevall A.","N Engl J Med. 2021 Mar 18;384(11):1015-1027. doi: 10.1056/NEJMoa2031893. Epub 2021 Jan 13.","Joyner MJ","N Engl J Med","2021","2021/02/01","PMC7821984","","10.1056/NEJMoa2031893"
"33503689","Toward a Medical ""Ecology of Attention""","Kissler MJ, Kissler K, Burden M.","N Engl J Med. 2021 Jan 28;384(4):299-301. doi: 10.1056/NEJMp2027190. Epub 2021 Jan 23.","Kissler MJ","N Engl J Med","2021","2021/01/27","PMC8114173","NIHMS1682132","10.1056/NEJMp2027190"
"33503348","Antigen Presentation by B Cells in Multiple Sclerosis","Zamvil SS, Hauser SL.","N Engl J Med. 2021 Jan 28;384(4):378-381. doi: 10.1056/NEJMcibr2032177.","Zamvil SS","N Engl J Med","2021","2021/01/27","PMC8029120","NIHMS1679992","10.1056/NEJMcibr2032177"
"33472281","Incarceration and Social Death - Restoring Humanity in the Clinical Encounter","Salhi BA, Osborne AD.","N Engl J Med. 2021 Jan 21;384(3):201-203. doi: 10.1056/NEJMp2023874. Epub 2021 Jan 16.","Salhi BA","N Engl J Med","2021","2021/01/20","","","10.1056/NEJMp2023874"
"33471976","Addressing Child Hunger When School Is Closed - Considerations during the Pandemic and Beyond","Poole MK, Fleischhacker SE, Bleich SN.","N Engl J Med. 2021 Mar 11;384(10):e35. doi: 10.1056/NEJMp2033629. Epub 2021 Jan 20.","Poole MK","N Engl J Med","2021","2021/01/20","","","10.1056/NEJMp2033629"
"33440085","CMS Innovation Center at 10 Years - Progress and Lessons Learned","Smith B.","N Engl J Med. 2021 Feb 25;384(8):759-764. doi: 10.1056/NEJMsb2031138. Epub 2021 Jan 13.","Smith B","N Engl J Med","2021","2021/01/13","","","10.1056/NEJMsb2031138"
"33406325","Race and Genetic Ancestry in Medicine - A Time for Reckoning with Racism","Borrell LN, Elhawary JR, Fuentes-Afflick E, Witonsky J, Bhakta N, Wu AHB, Bibbins-Domingo K, Rodríguez-Santana JR, Lenoir MA, Gavin JR 3rd, Kittles RA, Zaitlen NA, Wilkes DS, Powe NR, Ziv E, Burchard EG.","N Engl J Med. 2021 Feb 4;384(5):474-480. doi: 10.1056/NEJMms2029562. Epub 2021 Jan 6.","Borrell LN","N Engl J Med","2021","2021/01/06","PMC8979367","NIHMS1782318","10.1056/NEJMms2029562"
"33326715","Roman Catholic Diocese of Brooklyn v. Cuomo - The Supreme Court and Pandemic Controls","Parmet WE.","N Engl J Med. 2021 Jan 21;384(3):199-201. doi: 10.1056/NEJMp2034280. Epub 2020 Dec 16.","Parmet WE","N Engl J Med","2021","2020/12/16","","","10.1056/NEJMp2034280"
"33264543","Placebo-Controlled Trials of Covid-19 Vaccines - Why We Still Need Them","WHO Ad Hoc Expert Group on the Next Steps for Covid-19 Vaccine Evaluation; Krause PR, Fleming TR, Longini IM, Peto R, Beral V, Bhargava B, Cravioto A, Cramer JP, Ellenberg SS, Figueroa JP, Halloran E, Henao-Restrepo AM, Ryan MJ, Levine MM, Nason M, Nohynek HM, Plotkin S, Rees H, Singh JA, Swaminathan S.","N Engl J Med. 2021 Jan 14;384(2):e2. doi: 10.1056/NEJMp2033538. Epub 2020 Dec 2.","WHO Ad Hoc Expert Group on the Next Steps for Covid-19 Vaccine Evaluation","N Engl J Med","2021","2020/12/02","","","10.1056/NEJMp2033538"
"33027563","The Stress of Bayesian Medicine - Uncomfortable Uncertainty in the Face of Covid-19","Rosenquist JN.","N Engl J Med. 2021 Jan 7;384(1):7-9. doi: 10.1056/NEJMp2018857. Epub 2020 Oct 7.","Rosenquist JN","N Engl J Med","2021","2020/10/07","","","10.1056/NEJMp2018857"
"38009604","Juggling Two Full-Time Jobs - Methadone Clinic Engagement and Cancer Care","Jones KF, Joudrey P, Meier D, Meghani S, Merlin J.","N Engl J Med. 2023 Nov 30;389(22):2024-2026. doi: 10.1056/NEJMp2310123. Epub 2023 Nov 25.","Jones KF","N Engl J Med","2023","2023/11/27","PMC10875342","NIHMS1964367","10.1056/NEJMp2310123"
"37991857","Basics of Point-of-Care Lung Ultrasonography","Buda N, Mendrala K, Skoczyński S, Pasquier M, Mazur P, Garcia E, Darocha T.","N Engl J Med. 2023 Nov 23;389(21):e44. doi: 10.1056/NEJMvcm2108203.","Buda N","N Engl J Med","2023","2023/11/22","","","10.1056/NEJMvcm2108203"
"37937776","Actionable Genotypes and Their Association with Life Span in Iceland","Jensson BO, Arnadottir GA, Katrinardottir H, Fridriksdottir R, Helgason H, Oddsson A, Sveinbjornsson G, Eggertsson HP, Halldorsson GH, Atlason BA, Jonsson H, Oskarsson GR, Sturluson A, Gudjonsson SA, Thorisson GA, Zink F, Moore KHS, Palsson G, Sigurdsson A, Jonasdottir A, Jonasdottir A, Magnusson MK, Helgadottir A, Steinthorsdottir V, Gudmundsson J, Stacey SN, Hilmarsson R, Olafsson I, Johannsson OT, Arnar DO, Saemundsdottir J, Magnusson OT, Masson G, Halldorsson BV, Helgason A, Stefansson H, Jonsdottir I, Holm H, Rafnar T, Thorsteinsdottir U, Gudbjartsson DF, Stefansson K, Sulem P.","N Engl J Med. 2023 Nov 9;389(19):1741-1752. doi: 10.1056/NEJMoa2300792.","Jensson BO","N Engl J Med","2023","2023/11/08","","","10.1056/NEJMoa2300792"
